TYPE	NUMBER	KEYWORD	ORGANIC	URL	TITLE	DESCRIPTION	PAGE	FLAG_HACKED	FLAG_HARMFUL	STAT_RESULTCOUNT
result	107	epidemiology	organic	https://epid.mumc.maastrichtuniversity.nl/epidemiology-1	Epidemiology - Maastricht University	Mission The mission of the Department of Epidemiology of the Faculty of Health, Medicine and Life Sciences, Maastricht University, is to improve human health and well-being through epidemiologic research and teaching. Our research and teaching aims to expand the knowledge base for evidence-based public health and ...	2	0	0	20000000
result	108	epidemiology	organic	http://health.utah.gov/epi/	Bureau of Epidemiology-UDOH - Utah Department of Health - Utah.gov	About the Bureau of Epidemiology. The mission of the Bureau of Epidemiology is to prevent sickness and death from infectious diseases and environmental hazards, and monitor diseases to reduce spread. The Bureau is also responsible for monitoring and responding to potential bioterrorism threats/events, communicable ...	2	0	0	20000000
result	109	epidemiology	organic	http://www.ucl.ac.uk/iehc/research/epidemiology-public-health	Research Department of Epidemiology and Public Health - UCL	UCL Research Department of Epidemiology & Public Health. A world leading and multi-disciplinary research department that conducts timely, rigorous and independent research with sound statistical methods into a better understanding of health and the prevention of ill health. Our research focuses on a wide range of ...	2	0	0	20000000
result	110	epidemiology	organic	https://www.brown.edu/academics/public-health/epidemiology/scm-program	Master's Program | Epidemiology - Brown University	Master's Research Day 2017. Grounded in Brown's tradition of academic excellence and innovative collaboration across disciplines, our two-year Master of Science degree in Epidemiology provides advanced training in the underlying principles and practice of epidemiology. Upon completion of the ScM program, students ...	2	0	0	20000000
result	111	epidemiology	organic	http://www.doctorswithoutborders.org/work-us/work-field/who-we-need/epidemiologists	Epidemiologists | MSF USA - Doctors Without Borders	Therefore, MSF filters children from six months to 10 years old to include them in an expanded programme of immunisation (EPI) against measles, whooping cough, etc. Doctors Without Borders/Médecins Sans Frontières (MSF) epidemiologists typically work in three areas: outbreak response/control, surveys, and research.	2	0	0	20000000
result	112	epidemiology	organic	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090629858	Epidemiology - Clinicalkey	No information is available for this page.Learn why	2	0	0	20000000
result	113	epidemiology	organic	http://www.publichealth.indiana.edu/departments/epidemiology/index.shtml	Epidemiology and Biostatistics: Departments, Centers & Institutes ...	Epidemiology and Biostatistics. The Department of Epidemiology and Biostatistics studies the distribution and patterns of health-events and provides statistical methodology on topics in human health. These two fields of study are the cornerstone of public health research and practice. Our faculty conduct research on a ...	2	0	0	20000000
result	114	epidemiology	organic	https://nmhealth.org/about/erd/	Epidemiology and Response - New Mexico Department of Health	Epidemiology & Response Division. Tracks infectious diseases, injury and health statistics, trains organizations in disease control, injury prevention, responds to public health emergencies and provides vital records services. We also issue 228,000 birth and death certificates and register 28,000 births and 14,000 deaths ...	2	0	0	20000000
result	115	epidemiology	organic	https://sph.tamhsc.edu/epi-bio/index.html	Epidemiology and Biostatistics - Texas A&M School of Public Health	Department of Epidemiology and Biostatistics. The Department of Epidemiology and Biostatistics prepares students for research or practice in academia and numerous public and private health arenas. Students will acquire the expertise necessary to design and implement basic and applied research in disease etiology, ...	2	0	0	20000000
result	116	epidemiology	organic	https://www.mynextmove.org/profile/summary/19-1041.00	Epidemiologists at My Next Move	Oversee public health programs, including statistical analysis, health care planning, surveillance systems, and public health improvement. Plan and direct studies to investigate human or animal disease, preventive methods, and treatments for disease. Provide expertise in the design, management and evaluation of study ...	2	0	0	20000000
result	117	epidemiology	organic	https://www.amazon.com/Epidemiology-STUDENT-CONSULT-Online-Access/dp/145573733X	Epidemiology: with STUDENT CONSULT Online Access, 5e (Gordis ...	Epidemiology, by award-winning educator and epidemiologist Leon Gordis, is a best-selling introduction to this complex science. Dr. Gordis leverages his vast experience teaching this subject in the classroom to introduce the basic principles and concepts of epidemiology in a clear, uniquely memorable way. He guides you ...	2	0	0	20000000
result	118	epidemiology	organic	https://tribalepicenters.org/	Tribal Epidemiology Centers	Tribal Epidemiology Centers are Indian Health Service, division funded organizations who serve American Indian/Alaska Native Tribal and urban communities by managing public health information systems, investigating diseases of concern, managing disease prevention and control programs, responding to public health ...	2	0	0	20000000
result	119	epidemiology	organic	http://www.ucdenver.edu/academics/colleges/PublicHealth/Academics/departments/Epidemiology/Pages/welcome.aspx	Epidemiology | Epidemiology | University of Colorado Denver	Welcome to the Department of Epidemiology at the Colorado School of Public Health. The Department offers training and research in cancer prevention, etiology and prevention of diabetes in youth and adults, disease tracking, genetic epidemiology, injury prevention, and many other specialties. The Department offers four ...	2	0	0	20000000
result	120	epidemiology	organic	http://www.jclinepi.com/	Journal of Clinical Epidemiology	The Journal of Clinical Epidemiology aims at promoting the quality of clinical epidemiologic and patient-oriented health services research: Through the advancement and application of innovative methods of conducting and presenting primary research; synthesizing research results; disseminating and translating results into ...	2	0	0	20000000
result	121	epidemiology	organic	http://www.cred.be/	Centre for Research on the Epidemiology of Disasters | Centre for ...	The Centre for Research on the Epidemiology of Disasters (CRED) has been active for over 40 years in the fields of international disaster and conflict health studies, with activities linking relief, rehabilitation and development. The Centre promotes research, training and technical expertise on humanitarian emergencies, ...	2	0	0	20000000
result	122	epidemiology	organic	http://drexel.edu/dornsife/academics/departments/epidemiology-biostatistics/	Epidemiology and Biostatistics - Dornsife School of Public Health ...	Epidemiology and Biostatistics. The mission of the Department of Epidemiology and Biostatistics (EB) is to apply, develop, and teach approaches to understanding the distribution and determinants of disease in populations in order to generate knowledge that can be used to improve public health. The epidemiology ...	2	0	0	20000000
result	123	epidemiology	organic	http://www.epimonitor.net/	The Epidemiology Monitor	Editor's Note for February: This month we interview a UCONN investigator concerned about the impact of negative language on our social well-being and calling for epidemiologists to help develop an "epidemiology of toxic speech". We profile Patrick Sullivan, the new editor of the Annals of Epidemiology, and describe a ...	2	0	0	20000000
result	124	epidemiology	organic	http://www.sph.umn.edu/academics/degrees-programs/mph/epidemiology/	Epidemiology MPH - Master of Public Health (MPH) - School of Public ...	Solve critical disease-related challenges by analyzing trends in population health. The Epidemiology MPH program prepares future leaders in epidemiology to analyze public health trends, design and implement studies, and interpret results for policy and program development. Beyond investigations into the determinants ...	2	0	0	20000000
result	125	epidemiology	organic	http://www.baylorhealth.edu/Quality/IHCRI/Epidemiology/Pages/default.aspx	Epidemiology - Baylorhealth.edu	The Epidemiology Department develops and executes epidemiologic and comparative effectiveness research studies and programs to describe and improve patient management and outcomes at Baylor Scott & White Health facilities. In addition, the Epidemiology Department publishes its findings in peer-reviewed journals ...	2	0	0	20000000
result	126	epidemiology	organic	http://www.epi.uci.edu/education_main/gradprogram/phd_dgree/phd_prgm_home.asp	Home | Department of Epidemiology | School of Medicine | University ...	Epidemiology PhD Degree Program - Overview and Linked Information.	2	0	0	20000000
result	127	epidemiology	organic	http://nceph.anu.edu.au/	National Centre for Epidemiology & Population Health | rsph.anu.edu.au	Since 1988, NCEPH has devoted itself to improving the population's health through discovery, training and the translation of research into effective health policy. We strive to provide a work environment that is supportive and enriched by expertise in the broad range of disciplines needed to achieve excellence in population ...	2	0	0	20000000
result	128	epidemiology	organic	https://publichealth.yale.edu/emd/	Home > Epidemiology of Microbial Diseases | Yale School of Public ...	Faculty at Yale School of Public Health are actively working to answer many of the most important scientific and public health questions related to TB using the tools of epidemiology, clinical research and the translational sciences. Particular areas of methodical interest and expertise include quantitative modeling and ...	2	0	0	20000000
result	129	epidemiology	organic	https://professional.heart.org/professional/MembershipCouncils/ScientificCouncils/UCM_322855_Council-on-Epidemiology-and-Prevention-EPI.jsp	Council on Epidemiology and Prevention (EPI)	The Council on Epidemiology and Prevention (EPI) focuses on population-based approaches to preventing cardiovascular diseases. The mission of the America...	2	0	0	20000000
result	130	epidemiology	organic	http://yes-competition.org/yes/index.html	Young Epidemiology Scholars |	Learn more about the Young Epidemiology Scholars competition, a scholarship recognizing outstanding young scholars on the road to pursuing the study of Epidemiology.	2	0	0	20000000
result	131	epidemiology	organic	https://www.iseepi.org/	International Society for Environmental Epidemiology (ISEE)	Why Join ISEE? The International Society for Environmental Epidemiology (ISEE) provides a forum for for the discussion of problems unique to the study of health and the environment. Active members receive many benefits! Learn more » ...	2	0	0	20000000
result	132	epidemiology	organic	http://ieaweb.org/	International Epidemiological Association (IEA)	The meeting of the World Congress of Epidemiology was held in Saitama, Japan, which started on August 19th, and there was a Business Meeting on August 20th, 18:00-20:00, JST. Click on the links below for an agenda, and a draft minutes from the previous Business Meeting, held in 2014, in Anchorage, Alaska.	2	0	0	20000000
result	133	epidemiology	organic	https://publichealth.uga.edu/departments/epidemiology-biostatistics/	Epidemiology & Biostatistics « College of Public Health UGA	Become a Disease Detective. Epidemiology, the central science of public health, studies the patterns, causes and impacts of diseases and other adverse health conditions in large populations. It shapes the public health policies, programs, and activities aimed at improving overall community health.	2	0	0	20000000
result	134	epidemiology	organic	http://www.epi.ucdavis.edu/	Graduate Group in Epidemiology - UC Davis	Jan 11, 2015 - Photo: Programs. The Graduate Group in Epidemiology emphasizes the Doctor of Philosophy degree. Students entering the program with prerequisite training can complete required course work in four quarters. Students advance to candidacy by passing a qualifying oral examination. More information ...	2	0	0	20000000
result	135	epidemiology	organic	https://publichealth.gwu.edu/departments/epidemiology-and-biostatistics	Epidemiology and Biostatistics - Milken Institute School of Public Health	Milken Institute School of Public Health department of Epidemiology and Biostatistics integrates diverse educational programs with a growing research portfolio. Graduate students explore the core quantitative sciences of public health.	2	0	0	20000000
result	136	epidemiology	organic	https://www.omicsonline.org/epidemiology-open-access.php	Epidemiology: Open Access - Open Access Journals	Epidemiology: Open Access discusses the latest research innovations and important developments in this field.	2	0	0	20000000
result	137	epidemiology	organic	http://www.msc-epidemiology.nl/	Welcome — MSc Epidemiology	to the international Master in Epidemiology Program at Utrecht University. Epidemiology is a scientific discipline increasingly asked for in clinical (human, pharmaceutical or veterinary) research, industry and policymaking. With 'evidence based medicine' setting new standards, specialists are needed in design, data ...	2	0	0	20000000
result	138	epidemiology	organic	https://www.usm.edu/community-public-health-sciences/mph-epidemiology-and-biostatistics	MPH Epidemiology and Biostatistics | The University of Southern ...	The knowledge and skills of epidemiology and biostatistics are crucial for many careers in public health research including disease control and prevention, health care delivery, and health management. The epidemiology and biostatistics emphasis area provides epidemiologic knowledge about the distribution and ...	2	0	0	20000000
result	139	epidemiology	organic	https://mchb.hrsa.gov/data-research-epidemiology/research-epidemiology	Research & Epidemiology | Maternal and Child Health Bureau	Research & Epidemiology. MCHB promotes the health and well-being of women, children and families by providing national leadership in the advancement and use of scientific knowledge to inform Maternal and Child Health (MCH) research. We do this in partnership with state and local MCH programs, academic ...	2	0	0	20000000
result	140	epidemiology	organic	https://future-students.uq.edu.au/study/program/Master-of-Epidemiology-5481	Master of Epidemiology - Future Students - University of Queensland	Epidemiology is one of the core sciences of public health and has made major contributions to improving population health and increasing life expectancy. If you're interested in studying the distribution and determinants of health and disease – a degree in epidemiology is for you. This program will develop your ...	2	0	0	20000000
result	141	epidemiology	organic	http://lifesciences.umaryland.edu/epidemiology/	Epidemiology & Human Genetics | University of Maryland School of ...	The Graduate Program in Epidemiology and Human Genetics at the University of Maryland Baltimore offers research and training opportunities to work with internationally-renowned scientists. The Program is interdisciplinary and provides training leading to both the Ph.D. and M.S. degrees. Students admitted into the Ph.D.	2	0	0	20000000
result	142	epidemiology	organic	http://www.health.state.mn.us/divs/idepc/	Infectious Disease Epidemiology, Prevention and Control Division ...	Infectious Disease Epidemiology, Prevention and Control (IDEPC) Division. Infectious diseases, from flu to smallpox, affect all of us at one time or another. Through the Infectious Disease Division (IDEPC), we monitor the occurrence of infectious diseases, develop strategies for preventing and controlling disease, and work ...	2	0	0	20000000
result	143	epidemiology	organic	https://www.ssa.gov/policy/about/epidemiology.html	Service to Epidemiological Researchers to Provide Vital Status Data ...	Section 1106(d) of the Social Security Act directs the Social Security Administration ( SSA ) to provide support to researchers involved in epidemiological or similar research. Specifically, SSA will furnish information about whether study subjects are shown on SSA records to be alive or deceased pursuant to Section 1106(d), ...	2	0	0	20000000
result	144	epidemiology	organic	https://www.osha.gov/SLTC/occupationalepidemiology/index.html	Safety and Health Topics | Occupational Epidemiology | Occupational ...	Overview. Occupational epidemiology involves the application of epidemiologic methods to populations of workers. Occupational epidemiologic studies may involve looking at workers exposed to a variety of chemical, biological or physical (e.g., noise, heat, radiation) agents to determine if the exposures result in the risk of ...	2	0	0	20000000
result	145	epidemiology	organic	https://www.iofbonehealth.org/epidemiology	Epidemiology | International Osteoporosis Foundation	Epidemiological overview of osteoporosis around the world.	2	0	0	20000000
result	146	epidemiology	organic	http://www.thelancet.com/series/genetic-epidemiology	Genetic Epidemiology - The Lancet	Unravelling the human genome has not automatically bathed the patient's bedside in a helpful new light. Indeed, there are those who wonder if the promise might have been exaggerated. The more extreme of those doubters will perhaps be silenced only by medically significant discoveries for common and complex ...	2	0	0	20000000
result	147	epidemiology	organic	https://www.monash.edu/medicine/sphpm/epidemiology	Department of Epidemiology and Preventive Medicine - Department of ...	The Department of Epidemiology and Preventive Medicine uses broad public health expertise and skills in epidemiology, biostatistics and data management to help prevent illness and improve quality of life. Our research applies to a range of settings, including remote communities, workplaces and intensive care units.	2	0	0	20000000
result	148	epidemiology	organic	http://journals.sagepub.com/home/hme	Health Services Research and Managerial Epidemiology: SAGE ...	Health Services Research and Managerial Epidemiology (HME), indexed in PubMed Central, is an open access, peer-reviewed journal dedicated to the study of the qu...	2	0	0	20000000
result	149	epidemiology	organic	http://sydney.edu.au/medicine/public-health/study/study-program/coursework-degrees/clinical-epidemiology.php	Clinical Epidemiology - Sydney School of Public Health - The ...	Jan 23, 2018 - Clinical Epidemiology. Study Clinical Epidemiology at the University of Sydney. Clinical Epidemiology is the science behind good clinical research and evidence-based clinical decision making. Our programs are designed to develop both clinical researchers and practitioners by teaching the skills needed ...	2	0	0	20000000
result	150	epidemiology	organic	http://www.en.msc-epidemiologie.med.uni-muenchen.de/msc/index.html	Master of Science Epidemiology (MSc) - MSc Epidemiology - LMU ...	What is Epidemiology? Epidemiology examines which factors make an individual or an entire population sick and which maintain their health. With the help of epidemiologic knowledge, many health policy measures have been implemented. With changing life conditions, new health risks are appearing and pushing the ...	2	0	0	20000000
result	151	epidemiology	organic	http://www.phila.gov/health/diseasecontrol/Epidemiology.html	Epidemiology Program - Phila.Gov | Public Health	In simple terms, epidemiologists track diseases and health issues to find ways to reduce them. More formally, epidemiology is “the study of the distribution and determinants of health related states or events in specified populations, and the application of this study to control of health problems (Last, 2000)." In the Division of ...	2	0	0	20000000
result	152	epidemiology	organic	https://www.lpzoo.org/davee-center-epidemiology-and-endocrinology	Davee Center for Epidemiology and Endocrinology | Lincoln Park Zoo	The Center for Veterinary Epidemiology was created in 2001 with a generous gift from the Davee Foundation to bridge the gap between population biology and veterinary medicine through the study of epidemiology. Further generosity enabled the center to expand in 2005 to incorporate endocrinology research, making it ...	2	0	0	20000000
result	153	epidemiology	organic	https://www.swisstph.ch/en/about/eph/	Swiss TPH - EPH - Epidemiology and Public Health	The Department of Epidemiology and Public Health (EPH) primarily conducts research to strengthen public health and health systems. The wide array of research activities include studying the distribution of infectious and non-communicable diseases in both the South and North; exploring the environmental, ecological, ...	2	0	0	20000000
result	154	epidemiology	organic	https://idph.iowa.gov/CADE	The Center for Acute Disease Epidemiology - Home	The Center for Acute Disease Epidemiology (CADE). What is the Center for Acute Disease Epidemiology? CADE is a bureau within the Division of Acute Disease Prevention, Emergency Response, & Environmental Health and works to protect and preserve the health and safety of Iowans from infectious diseases through ...	2	0	0	20000000
result	155	epidemiology	organic	https://www.illumina.com/products/by-type/molecular-biology-reagents/ribo-zero-gold-rrna-removal-epidemiology.html	Ribo-Zero Gold rRNA Removal Kit (Epidemiology) | Magnetic kit	The Ribo-Zero Gold rRNA Removal Kit (Epidemiology) combines Ribo-Zero Gold (Human/Mouse/Rat) and Ribo-Zero (Bacteria) rRNA removal reagents into a single solution that effectively removes rRNA, including human mitochondrial RNA, from samples composed of both human/mouse/rat and bacterial RNA.	2	0	0	20000000
result	156	epidemiology	organic	http://www.epi.msu.edu/	Epidemiology & Biostatistics, MSU	The primary work of our department can be divided into three areas: 1) research and scholarship, 2) education and research training, and 3) outreach activities.	2	0	0	20000000
result	157	epidemiology	organic	https://www.sfdph.org/dph/files/reports/RptsHIVAIDS/Annual-Report-2016-20170831.pdf	HIV Epidemiology - San Francisco Department of Public Health	This report was prepared by the Applied Research, Community Health. Epidemiology, and Surveillance Branch's HIV Epidemiology Section staff. We wish to thank our colleagues in the Center for Public Health Research. Branch, Disease Prevention and Control Branch, Community Health Equity and Promotion Branch, and ...	2	0	0	20000000
result	158	epidemiology	organic	http://www.rmtec.org/	Rocky Mountain Tribal Epidemiology Center	The Rocky Mountain Tribal Leaders Council – Tribal Epidemiology Center in partnership with the Rocky Mountain Public Health Training Center at the University of Colorado Denver, are assessing tribal public health workforce needs throughout Montana, Wyoming, and Idaho. In December 2016, Rocky Mountain Tribal ...	2	0	0	20000000
result	159	epidemiology	organic	http://www.dbei.med.upenn.edu/	Home | DBEI: Department of Biostatistics, Epidemiology and Informatics	9 hours ago - To understand health and disease today, we need new thinking and novel science —the kind we create when multiple disciplines work together from the ground up. That is why this department has put forward a bold vision in population-health science: a single academic home for biostatistics, epidemiology ...	2	0	0	20000000
result	160	epidemiology	organic	https://epibiostat.ucsf.edu/	Epidemiology & Biostatistics |	In an era of extraordinary advances in scientific knowledge and methods, epidemiology and biostatistics provide essential tools for understanding the causes of disease and for identifying effective and efficient approaches to prevention and treatment. The UCSF Department of Epidemiology & Biostatistics - the largest ...	2	0	0	20000000
result	161	epidemiology	organic	http://icahn.mssm.edu/research/epidemiology	Institute for Translational Epidemiology | Icahn School of Medicine	The Institute for Translational Epidemiology at the Icahn School of Medicine at Mount Sinai aims to establish a strong program in epidemiologic research.	2	0	0	20000000
result	162	epidemiology	organic	http://www.vdh.virginia.gov/epidemiology/	Epidemiology – Virginia Department of Health	epidemiology {ep´ï-de´me-ol´o-je} 1. the study of the relationships of the various factors determining the frequency and distribution of diseases in human communities. 2. the field of medicine concerned with the determination of the specific causes of localized outbreaks of infection, such as hepatitis, of toxic disorders, such ...	2	0	0	20000000
result	163	epidemiology	organic	https://international.tau.ac.il/epidemiology	Advanced Epidemiology and Preventive Medicine | TAU International	The Summer Institute of Advanced Epidemiology and Preventive Medicine offers a variety of intensive courses. The courses are one-week (26 academic hours) and include a 2-hour final exam. Each course is worth 2 academic credits (unless indicated otherwise) or can be taken as a non-credit course. The courses are ...	2	0	0	20000000
result	164	epidemiology	organic	http://www.glitc.org/programs/epi-home/	Great Lakes Inter-Tribal Epidemiology Center	At that time, four TECs were established and among them was the Great Lakes Inter-Tribal Epidemiology Center. It was not until 2006 that each Indian Health Service (IHS) service area had an established TEC to serve the American Indian and Alaska Native populations in its Area. Today there are 12 TECs in the United ...	2	0	0	20000000
result	165	epidemiology	organic	https://www.shea-online.org/	SHEA: Home	Society for Healthcare Epidemiology of America (SHEA) Leading through science.	2	0	0	20000000
result	166	epidemiology	organic	https://www.hindawi.com/journals/eri/	Epidemiology Research International— An Open Access Journal	Epidemiology Research International is a peer-reviewed, Open Access journal that publishes original research articles, review articles, and clinical studies in all areas of epidemiology.	2	0	0	20000000
result	167	epidemiology	organic	https://www.mskcc.org/departments/epidemiology-biostatistics	Epidemiology & Biostatistics | Memorial Sloan Kettering Cancer Center	The Department of Epidemiology and Biostatistics at Memorial Sloan Kettering Cancer Center consists of a group of professional staff investigators, and a large team of support staff. While the Department is a component of a large specialist hospital devoted to the care of cancer patients, the Department is exclusively ...	2	0	0	20000000
result	168	epidemiology	organic	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0528/issues	Community Dentistry and Oral Epidemiology - All Issues - Wiley Online ...	2018 - Volume 46 Community Dentistry and Oral Epidemiology · 2017 - Volume 45 Community Dentistry and Oral Epidemiology · 2016 - Volume 44 Community Dentistry and Oral Epidemiology · 2015 - Volume 43 Community Dentistry and Oral Epidemiology · 2014 - Volume 42 Community Dentistry and Oral Epidemiology ...	2	0	0	20000000
result	169	epidemiology	organic	http://ceb.uthscsa.edu/	[DEB] Department of Epidemiology & Biostatistics: Welcome, UT ...	Department of Epidemiology and Biostatistics, The University of Texas Health Science Center at San Antonio - The Department of Epidemiology and Biostatistics (DEB) was established at the UTHSCSA in August 2001 as a unit of the School of Medicine. The mission of the DEB is to develop and enhance population-based, ...	2	0	0	20000000
result	170	epidemiology	organic	https://apic.org/	APIC | Home	... Standard Precautions among undergraduate nursing students in Jordan; Leadership rounds to reduce health care–associated infections; How do professional relationships influence surgical antibiotic prophylaxis decision making? A qualitative study; The epidemiology of nonventilator hospital-acquired pneumonia in the ...	2	0	0	20000000
result	171	epidemiology	organic	https://www.fda.gov/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/ucm106491.htm	CDER Office of Surveillance and Epidemiology - FDA	Feb 8, 2018 - The Office of Surveillance and Epidemiology (OSE, formerly the Office of Drug Safety) evaluates the safety profiles of drugs using a variety of tools and disciplines throughout the life cycle of the drugs.	2	0	0	20000000
result	172	epidemiology	organic	http://www.ohsu.edu/xd/education/schools/school-of-medicine/departments/clinical-departments/dmice/	Leadership & Discovery in Informatics & Epidemiology | Department of ...	The Department of Medical Informatics and Clilnical Epidemiology (DMICE) is one of 26 academic departments in the School of Medicine at OHSU.	2	0	0	20000000
result	173	epidemiology	organic	https://www.etsu.edu/cph/biostat_epidemiology/	Biostatistics and Epidemiology - East Tennessee State University	Welcome to the Department of Biostatistics and Epidemiology! Epidemiology is a fascination and a passion for many of us. With its roots deep in infectious diseases, the epidemiologic pendulum can easily swing back as new threats to global health, such as SARS, MERS, and Ebola strike. Person, place and time are also ...	2	0	0	20000000
result	174	epidemiology	organic	https://publichealth.nyu.edu/master-public-health/concentrations/epidemiology	Epidemiology Concentration | NYU College of Global Public Health	Epidemiology Concentration. The Epidemiology concentration prepares public health professionals to critically analyze and understand the distribution, determinants, and control of disease processes to advance population health. Our multidisciplinary approach to epidemiology and fundamentals of public health uses both ...	2	0	0	20000000
result	175	epidemiology	organic	https://www.doh.wa.gov/AboutUs/ProgramsandServices/DiseaseControlandHealthStatistics/CommunicableDiseaseEpidemiology	Communicable Disease Epidemiology :: Washington State ...	Overview of the Office Communicable Disease Epidemiology.	2	0	0	20000000
result	176	epidemiology	organic	http://www.tephinet.org/	TEPHINET: Home	Formed in 1997, Training Programs in Epidemiology and Public Health Interventions Network (TEPHINET) is a professional network of 69 field epidemiology training programs (FETPs) working in more than 100 countries. Our mission is to empower and mobilize a competent field epidemiology workforce to serve all people ...	2	0	0	20000000
result	177	epidemiology	organic	http://sph.umd.edu/department/epib/	Epidemiology and Biostatistics | UMD School of Public Health	In Quartz , Elaine Nsoesie, an assistant professor at the Institute for Health Metrics and... Quartz logo. New Applied Methods Courses for Summer 2018. March 1, 2018. The Department of Epidemiology and Biostatistics will offer three new graduate level courses in the... aerial view of a residential neighborhood.	2	0	0	20000000
result	178	epidemiology	organic	https://cseb.ca/	Canadian Society for Epidemiology and Biostatistics	CSEB is a professional organization that promotes these two interrelated sciences to improve health and well-being through research and practice.	2	0	0	20000000
result	179	epidemiology	organic	http://rochesterproject.org/	Rochester Epidemiology Project	The Rochester Epidemiology Project (REP) is a collaboration of clinics, hospitals, and other medical facilities in Minnesota and Wisconsin and involves community members who have agreed to share their medical records for research. Using medical record information, medical scientists can discover what causes the ...	2	0	0	20000000
result	180	epidemiology	organic	http://www.epi.alaska.gov/	State of Alaska Section of Epidemiology	November 15, 2017; Health Impacts of Methamphetamine Use in Alaska November 7, 2017; Addressing Tuberculosis in Persons Experiencing Homelessness in Anchorage October 12, 2017; Bulletin Subscribe to the Epidemiology Bulletin electronic mailing list Subscribe · Bulletin Archives · Submit Epi Bulletin Comments.	2	0	0	20000000
result	181	epidemiology	organic	https://www.efsa.europa.eu/en/press/news/170612	Public consultation: epidemiological studies and pesticides ...	Jun 12, 2017 - EFSA has opened a public consultation on its scientific opinion looking at the use of epidemiological studies in risk assessment of pesticides. The opinion examines the methodological limitations that affect the quality of such studies and makes recommendations on how to improve their quality and ...	2	0	0	20000000
result	182	epidemiology	organic	http://www.nec.navajo-nsn.gov/	Navajo Epidemiology Center - Navajo Nation	The Navajo Epidemiology Center (NEC) was established in 2005 to manage Navajo Nation's public health information systems, investigate diseases and injuries of concern, provide data and reports to help health programs effectively manage programs, respond to public health emergencies, and coordinate these activities ...	2	0	0	20000000
result	183	epidemiology	organic	https://www.sciencebuddies.org/science-engineering-careers/health/epidemiologist	Epidemiologist - Science Buddies	Analyze data to determine what factors influence the development of a disease like diabetes. graph of diabetes population prevalence. Fly to the Democratic Republic of the Congo to help monitor and contain an outbreak of the deadly Ebola virus. epidemiologists evaluating ebola outbreak, Research whether a new strain ...	2	0	0	20000000
result	184	epidemiology	organic	https://www.ptsd.va.gov/professional/PTSD-overview/epidemiological-facts-ptsd.asp	Epidemiology of PTSD - PTSD: National Center for PTSD	Mar 30, 2017 - Epidemiology is the study of the distribution and determinants of disease in a population. Numerous studies have been conducted to assess the prevalence of PTSD across different populations. Below is a brief review of some of the major studies that have assessed the prevalence of PTSD in nationally ...	2	0	0	20000000
result	185	epidemiology	organic	https://epiresearch.org/	Society for Epidemiologic Research	Established in 1968 to foster epidemiologic research, the Society for Epidemiologic Research is the oldest and largest general epidemiology society in North America.	2	0	0	20000000
result	186	epidemiology	organic	http://epbiwww.case.edu/	Department of Population and Quantitative Health Sciences	Study with Us. Earn your Masters in Public Health or Biostatistics or get your PhD in Epidemiology and Biostatistics. Explore our program options. > our-research. Our Research. Looking to expand your knowledge? View some of the research programs in our department. Learn more. > news-and-events. News and Events.	2	0	0	20000000
result	187	epidemiology	organic	http://www.erasmus-epidemiology.nl/	Epidemiology - Erasmus MC - Home	▻SCR 2017 award for Professor Myriam Hunink ▻Personal Grant toegekend aan Dr. Daniel Bos ▻Subsidie toegekend aan Dr. Maryam Kavousi ▻Erkenning voor Henning Tiemeier · ▻Read More. Publications, ▻Publications ▻Dissertations ▻Annual Report · ▻Read More. Publications, ▻Overview ▻Senior Faculty	2	0	0	20000000
result	188	epidemiology	organic	https://injepijournal.springeropen.com/	Injury Epidemiology | Home page	Injury Epidemiology aims to be the premier venue for epidemiologic studies of unintentional and intentional injuries, including morbidity and mortality from motor vehicle crashes, drug overdose/poisoning, falls, drowning, fires/burns, iatrogenic injury, suicide, homicide, assaults, and abuse. Relevant investigations are ...	2	0	0	20000000
result	189	epidemiology	organic	http://www.genomicepidemiology.org/	Center for Genomic Epidemiology	Welcome to the Center for Genomic Epidemiology The cost of sequencing a bacterial genome is $50 and is expected to decrease further in the near future and the equipment needed cost less than $150 000. Thus, within a few years all clinical microbiological laboratories will have a sequencer in use on a daily basis.	2	0	0	20000000
result	190	epidemiology	organic	http://www.aastec.net/	AASTEC | Albuquerque Area Southwest Tribal Epidemiology Center	AASTEC collaborates with the 27 Southwestern American Indian Tribes in the Albuquerque Area to improve the quality of life of American Indians.	2	0	0	20000000
result	191	epidemiology	organic	http://www.kfmbfm.com/story/37722273/uveal-melanoma-market-epidemiology-treatment-algorithm-drug-profiles-opportunities-market-assessment-2027	Uveal Melanoma Market Epidemiology, Treatment Algorithm, Drug Pr ...	5 hours ago - Uveal Melanoma Market - Epidemiology Forecast, 2027 comprises of extensive primary research along with the detailed analysis by qualitative as well as quantitative aspects of Uveal...	2	0	0	20000000
result	192	epidemiology	organic	http://www.kfmbfm.com/story/37722261/typhoid-fever-market-epidemiology-outlook-treatment-algorithm-share-by-therapies-and-forecast-2027	Typhoid Fever Market Epidemiology, Outlook, Treatment Algorithm ...	5 hours ago - Typhoid Fever Market - Epidemiology Forecast, 2027 comprises of extensive primary research along with the detailed analysis by qualitative as well as quantitative aspects of Typhoid Fever...	2	0	0	20000000
