TYPE	NUMBER	KEYWORD	ORGANIC	URL	TITLE	DESCRIPTION	PAGE	FLAG_HACKED	FLAG_HARMFUL	STAT_RESULTCOUNT
result	92	data scientist	organic	https://online.rutgers.edu/resources/infographics/what-can-you-do-with-a-career-in-data-science/	What Can You Do with a Career in Data Science? | Rutgers University ...	With the innumerable amounts of data generated in the technology era, data scientists have become an increasingly needed vocation. The US just named its first Chief Data Scientist and all the top companies are hiring their own. Yet due to the novelty of this profession, many are not entirely aware of the many career ...	1	0	0	1960000
result	93	data scientist	organic	https://datascience.berkeley.edu/about/what-is-data-science/	What is Data Science? - DataScience@Berkeley - UC Berkeley	Organizations strive to make data driven decisions, leading to a growing demand for data-savvy professionals in businesses, public agencies, and nonprofits.	1	0	0	1960000
result	94	data scientist	organic	https://www.datascience.com/blog/data-scientist-skills	Study: What Skills Does the Typical Data Scientist Have?	Dec 11, 2017 - Every decade has its hottest job opportunities. During the 1980s and early 1990s people were in a rush to apply for investment banking jobs. Then, in the late 1990s and early 2000s, it became clear that the Internet would soon change the world and a lot of tech savvy graduates started specializing in ...	1	0	0	1960000
result	95	data scientist	organic	https://jobs.nike.com/job/beaverton/data-scientist-personalization/824/6627101	Data Scientist - Personalization at NIKE INC - Nike Jobs	Data/Measurement Scientist -- Personalization Global Consumer Knowledge Nike does more than outfit the world's best athletes. We are a place to explore potential, obliterate boundaries, and push out the edges of what can be. Nike's Global Consumer Knowledge Center of Excellence is a growing team responsible for ...	1	0	0	1960000
result	96	data scientist	organic	http://phd.sns.it/data-science/	Data Science | PhD@SNS	Data Science is emerging as a disruptive consequence of the digital revolution. Based on the combination of “big data” availability, sophisticated data analysis techniques, and scalable computing infrastructures, Data Science is rapidly changing the way we do business, socialize, conduct research, and govern society.	1	0	0	1960000
result	97	data scientist	organic	https://jobs.hr.upenn.edu/postings/34315	Careers@Penn | DATA SCIENTIST	Jan 30, 2018 - DATA SCIENTIST. Below you will find the details for the position including any supplementary documentation and questions you should review before applying for the opening. To apply for the position, please click the Apply for this Job link/button. If you would like to bookmark this position for later review, ...	1	0	0	1960000
result	98	data scientist	organic	https://jobsearch.allstate.com/ShowJob/Id/1373133/Arity-Data-Scientist/	Arity - Data Scientist - Chicago, IL - Allstate Careers	Job Description. Arity. Arity is a new technology company that uses advanced predictive analytics to help partners evaluate risk and make sense of everyday experiences. Our proprietary algorithms analyze billions of data points, distilling the flood of information into simple, actionable insights. Chief among these is the Arity ...	1	0	0	1960000
result	99	data scientist	organic	https://careers.jobscore.com/careers/gracenote/jobs/data-scientist-dS1O60dtKr6kpdeMg-44q7	Data Scientist #2566 job at Gracenote in San Francisco, CA, powered ...	There are currently 60 jobs open at Gracenote. Learn more about our Data Scientist #2566 opportunity and more.	1	0	0	1960000
result	100	data scientist	organic	http://www.datascienceassn.org/	Data Science Association	Data scientists have the best job in America! Read here. What it's like to have the best job in America right now? Read here. The Data Science Association is a non-profit professional association of data scientists that serves our members, improving the data science profession, eliminating bias and enhancing diversity, and ...	1	0	0	1960000
result	101	data scientist	organic	https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html	Data Scientist — Central Intelligence Agency	May 16, 2012 - *Higher starting salary possible depending on experience level. Data Scientists organize and interpret Big Data to inform US decision makers, drive successful operations and shape CIA technology and resource investments. Data Scientists work with advanced hardware, software, and techniques to ...	1	0	0	1960000
result	102	data scientist	organic	https://education.emc.com/guest/campaign/data_science.aspx	Data Science and Big Data Analytics Training and Certification - EMC ...	This 'Open' curriculum-based training and certification provides a hands-on practitioner's approach to the techniques and tools required for Big Data Analytics. 'Open' courses focus on technology concepts and principles, ideal for multi-vendor, multi-technology environments. Supported by real-world use cases, the ...	1	0	0	1960000
result	103	data scientist	organic	http://firstround.com/review/how-to-consistently-hire-remarkable-data-scientists/	How to Consistently Hire Remarkable Data Scientists | First Round ...	This article is by Jeremy Stanley, Chief Data Scientist and EVP Engineering at Sailthru, where he's responsible for building intelligence into the company's marketing personalization platform. His data science team works on algorithms for prediction, recommendations and optimization. Data scientists are trained to handle ...	1	0	0	1960000
result	104	data scientist	organic	http://firstround.com/review/doing-data-science-right-your-most-common-questions-answered/	Doing Data Science Right — Your Most Common Questions ...	Veteran data leaders Jeremy Stanley (Instacart, Sailthru) and Daniel Tunkelang (LinkedIn) walk through the wheres, whats, whys and hows of building the perfect data science team.	2	0	0	1960000
result	105	data scientist	organic	https://medium.com/topic/data-science	Data science – Medium	Aug 21, 2017 - Before I get to the meat of this post, I want to make one thing super clear: you do not need a graduate degree to be a data scientist… Go to the profile of Rachael Tatman. Rachael Tatman. Feb 9 ...	2	0	0	1960000
result	106	data scientist	organic	https://zapier.com/jobs/data-scientist-growth-Q1-2018/	Data Scientist - Growth - Jobs at Zapier | Zapier	Feb 20, 2018 - Hi there! We're looking for a Data Scientist to join the data team at Zapier. Interested in helping grow a product that helps the world automate their work so they can get back to living? Then read on… We know applying for and taking on a new a job at any company requires a leap of faith. We want you to feel ...	2	0	0	1960000
result	107	data scientist	organic	https://www.cargill.com/job-detail?job=PLY00437&country=United+States	Cargill Jobs - PLY00437 - Senior Data Scientist	With that footprint comes massive amounts of data that can inform us about markets and ways to improve our business practices. This position will be part of the Engineering R&D team and will bring strong project management skills to our data science capabilities. You work in a multidisciplinary team exploring, connecting ...	2	0	0	1960000
result	108	data scientist	organic	https://www.indeed.com/q-Data-Scientist-l-San-Francisco,-CA-jobs.html	Data Scientist Jobs, Employment in San Francisco, CA | Indeed.com	2152 Data Scientist jobs available in San Francisco, CA on Indeed.com. Data Scientist, Intern, Machine Learning Engineer and more!	2	0	0	1960000
result	109	data scientist	organic	http://varianceexplained.org/r/ds-ml-ai/	What's the difference between data science, machine learning, and ...	Jan 9, 2018 - When I introduce myself as a data scientist, I often get questions like “What's the difference between that and machine learning?” or “Does that mean you work on artificial intelligence?” I've responded enough times that my answer easily qualifies for my “rule of three”:	2	0	0	1960000
result	110	data scientist	organic	https://www.codementor.io/npostolovski/how-to-become-a-data-scientist-without-a-degree-fb8xzu3o9	How to Become a Data Scientist Without a Degree | Codementor	Dec 31, 2017 - This article will explore what it's like to be a Data Scientist, the skillset required, and how to acquire these skills using mostly free or cheap online resources.	2	0	0	1960000
result	111	data scientist	organic	https://cds.nyu.edu/	Center for Data Science - New York University	The NYU Center for Data Science is a focal point for New York University's university-wide initiative in data science and statistics.	2	0	0	1960000
result	112	data scientist	organic	https://www.roche.com/careers/jobs/jobsearch/job.htm?id=E-0045422028&locale=en&title=Data+Scientist	Roche - Data Scientist	This is your opportunity to become part of a highly motivated Data Science Team at the Roche Innovation Center Basel. The position is focusing on providing timely analytical solutions for information driven decision making in drug development project teams using a combination of analytical, informatics and computational ...	2	0	0	1960000
result	113	data scientist	organic	https://www.axa.com/en/careers/our-job-areas/data-science	AXA | Data Science - AXA.com	Our Data Scientist team is made up of experts in big data management and analysis. Dedicated to studying and processing data, the team holds a pivotal role in...	2	0	0	1960000
result	114	data scientist	organic	https://www.uber.com/careers/list/17518/	Data Scientist - Advanced Analytics - San Francisco, CA - Uber | Uber	Data Scientist - Advanced Analytics. Data Science, Engineering in San Francisco, CA. Apply Now. About Uber. We're changing the way people think about transportation. Not that long ago we were just an app to request premium black cars in a few metropolitan areas. Now we're a part of the logistical fabric of more than ...	2	0	0	1960000
result	115	data scientist	organic	https://soundcloud.com/jobs/2017-10-23-data-scientist-monetization-analytics-new-york	Join SoundCloud as a Data Scientist, Monetization Analytics in New ...	We're looking for Data Scientists to join our Data Science team with a focus on supporting teams that are responsible for revenue delivery through advertising and subscriptions. Our Data Scientists are using evidence i…	2	0	0	1960000
result	116	data scientist	organic	https://www.adroll.com/about/careers/open-positions/san-francisco	AdRoll - Open Positions - San Francisco	Product Management. Senior Product Manager, B2B, RollWorks · Senior Product Manager, Data Science & Machine Learning, AdRoll Group · Senior Product Manager, Labs, AdRoll X · Technical Product Manager, Attribution & Data Systems, AdRoll Group ...	2	0	0	1960000
result	117	data scientist	organic	https://jobs.cisco.com/jobs/ProjectDetail/Data-Scientist-Bachelors-Intern-United-States/1211453?	Data Scientist Bachelors (Intern) - United States - Cisco Jobs	Work on massive structured, unstructured, transactional and real-time data sets from a variety of sources to analyze customer usage patterns and provide actionable, intuitive, impactful insights using metrics, algorithms, and statistics. Qualifications. ○ Currently enrolled in a BS, MS or MBA program or equivalent in ...	2	0	0	1960000
result	118	data scientist	organic	https://datascience.nih.gov/	Data Science at NIH |	NIH efforts in the integration of Data Science with the biomedical sciences are coordinated by the NIH Scientific Data Council and DataScience@NIH, under the leadership of the NIH Associate Director for Data Science (ADDS). DataScience@NIH leads the development of the overall NIH vision for Data Science and ...	2	0	0	1960000
result	119	data scientist	organic	https://www.roku.com/about/jobs/position/data-scientist	Data Scientist | Roku	These businesses are key to Roku's growth, and the Data Scientist will generate insights about users across these business lines, build reporting for both internal and external dissemination, and develop models and frameworks to track the businesses. The role will interact frequently with senior executives and requires ...	2	0	0	1960000
result	120	data scientist	organic	https://www.amazon.com/Data-Scientists-Work-Sebastian-Gutierrez/dp/1430265981	Data Scientists at Work: 9781430265986: Computer Science Books ...	Data Scientists at Work is a collection of interviews with sixteen of the world's most influential and innovative data scientists from across the spectrum of this hot new profession. "Data scientist is the sexiest job in the 21st century," according to the Harvard Business Review. By 2018, the United States will experience a ...	2	0	0	1960000
result	121	data scientist	organic	https://www.class-central.com/subject/data-science	Data Science | Free Online Courses & MOOCs | Class Central	Discover free online Data Science courses from top universities. Thousands of reviews written by Class Central users help you pick the best course.	2	0	0	1960000
result	122	data scientist	organic	https://angel.co/flyr/jobs/272885-data-scientist-all-levels	Data Scientist - All Levels Job at FLYR - AngelList	Apply now for Data Scientist - All Levels Job at FLYR in San Francisco - Want to be challenged in solving a broad range of engineering, design or strategic problems while inventing new products for...	2	0	0	1960000
result	123	data scientist	organic	https://www.smartrecruiters.com/Square/743999658902425-data-scientist	Square Data Scientist | SmartRecruiters	We believe everyone should be able to participate and thrive in the economy. So we're building tools that make commerce easier and more accessible to all. We started with a little white credit card reader but haven't stopped there. Our new reader helps our sellers accept chip cards and NFC payments, and our Cash app ...	2	0	0	1960000
result	124	data scientist	organic	https://www.switchup.org/research/best-data-science-bootcamps	Learn Data Science - 2018 Guide To The Best Data Science Bootcamps	Jan 6, 2018 - Find the data science course for you. Compare the best data science bootcamps and get expert tips on how to become a data scientist.	2	0	0	1960000
result	125	data scientist	organic	https://www.dataiku.com/	Dataiku | Collaborative Data Science Platform	Dataiku's collaborative data science platform enables the whole data team to explore, prototype, build and deliver their own data products more efficiently.	2	0	0	1960000
result	126	data scientist	organic	https://logicmag.io/01-interview-with-an-anonymous-data-scientist/	The Smart, the Stupid, and the Catastrophically Scary - Logic Magazine	A long conversation with an anonymous veteran data scientist on AI, deep learning, FinTech, and the future.	2	0	0	1960000
result	127	data scientist	organic	http://www.s2ds.org/	Science to Data Science	Data science has been hailed as the one of the 'sexiest careers of the 21st century' and as an analytical PhD or MSc you have all the skills and motivation you need to excel. Although, it can be hard to get your first data science job if you have never worked in industry before. Science to Data Science (S2DS) makes that ...	2	0	0	1960000
result	128	data scientist	organic	https://careers.getyourguide.com/positions/506786/	Data Scientist - Data Product - GetYourGuide Careers	As a Data Scientist for Data Products you will play a key role in designing and developing impactful data products. You will work on problems such as search relevance, recommendations, categorisation and analytics. About GetYourGuide: With 400 + employees from 50 nationalities, GetYourGuide is on a mission to turn ...	2	0	0	1960000
result	129	data scientist	organic	https://www.thedataincubator.com/training.html	Data Science Training | The Data Incubator	The Data Incubator offers data science training to fit your team's specific needs, from 2-3 day workshops to multi-week modules. Leverage world-class industry expertise to turn your budding data analysts into knowledgeable practitioners. Learn the latest techniques and technologies, from machine learning to Hadoop and ...	2	0	0	1960000
result	130	data scientist	organic	https://www.datarobot.com/careers/	DataRobot Careers | Join the Machine Learning Revolution	DataRobot is democratizing data science, accelerating predictions and insights with amazing accuracy. Take a look at our career options and join our team!	2	0	0	1960000
result	131	data scientist	organic	https://coriniumintelligence.com/chiefdatascientistusa/	Chief Data Scientist USA 2017 - Data Science Conference	On November 29 - 30, 2017, over 100 Chief Data Scientists, Chief AI Officers, and other senior data science executives came together to discuss the strategic and technical challenges of these emerging leadership roles. All in a community built to deliver real insights, provide a detailed roadmap for advancement, and to ...	2	0	0	1960000
result	132	data scientist	organic	https://careers.mozilla.org/position/gh/901339	Senior Data Scientist — Mozilla Jobs — Open Positions	As a Senior Data Scientist, you will be a member of the product development organization. You are an inquisitive thinker who is keen to practice full-stack data science, with experience ranging from designing and engineering data extraction processes to finding patterns and anomalies in data through analytical techniques.	2	0	0	1960000
result	133	data scientist	organic	https://www.pivigo.com/data-for-business.html	Contact us here - Pivigo - The Data Science Hub	We've helped companies optimise pricing structures, reduce risk factors, improve operational efficiencies, predict future demand and prevent medical conditions, all through data science.	2	0	0	1960000
result	134	data scientist	organic	https://www.edureka.co/blog/difference-between-data-scientist-and-data-analyst/	Crucial Differences Between Data Scientist and Data Analyst | Edureka	Data Scientist and Data Analyst are the top job titles in the IT industry. This post talks about the crucial differences between the two top job posts.	2	0	0	1960000
result	135	data scientist	organic	http://www.fico.com/landing/infographic/anatomy-of-a-data-scientist_en.html	Anatomy of a Data Scientist - FICO	The data scientist - called the sexiest job of the 21st century by Harvard Business Review – is in demand, with a 15000% jump in job posts between 2011 – 2012.	2	0	0	1960000
result	136	data scientist	organic	https://www.pwc.com/us/en/library/data-science-and-analytics.html	Data science and analytics job market predictions for 2017: PwC	Employers can't leave to chance their efforts to find the people they'll need for data science and analytics. Here are the first steps to get in on this area of hot demand.	2	0	0	1960000
result	137	data scientist	organic	https://datascientistworkbench.com/	Data Scientist Workbench	Learn data science and cognitive computing skills on Cognitive Class, then practice them hands-on with our Virtual Lab environment.	2	0	0	1960000
result	138	data scientist	organic	https://www.cardinalsolutions.com/careers/datascientist	Data Scientist | Cardinal Solutions	What Data Scientists Do. Work collaboratively with business stakeholders and team members to deliver value through advanced analytic and modeling techniques; Analyze, visualize, and model data using advanced statistical techniques and tools against structured and unstructured data; Perform machine learning, natural ...	2	0	0	1960000
result	139	data scientist	organic	https://www.wsj.com/articles/what-is-a-data-scientist-anyway-1489372009	What Is a Data Scientist, Anyway? - WSJ	Mar 13, 2017 - Having a facility with numbers helps in the field of data science. But that's only part of the equation.	2	0	0	1960000
result	140	data scientist	organic	https://www.att.jobs/category/data-science-jobs/117/36863/1	Data Science Jobs at AT&T Careers - AT&T Careers	32 Jobs - Just imagine what we can do together. Search Data Science Jobs at [[COMPANY_NAME.	2	0	0	1960000
result	141	data scientist	organic	https://www.investopedia.com/terms/d/data-science.asp	Data Science Definition | Investopedia	Data science is a field of Big Data which seeks to provide meaningful information from large amounts of complex data.	2	0	0	1960000
result	142	data scientist	organic	https://techbeacon.com/software-engineers-guide-data-science	A software engineer's guide to data science and data scientists	Here's what data scientists do, how they work, how to collaborate with them, and how software developers can build up their own data science skills.	2	0	0	1960000
result	143	data scientist	organic	https://careers.walmart.com/us/jobs/851630BR-associate-data-scientist-bentonville-ar	Associate Data Scientist in BENTONVILLE, AR | Walmart Careers	Apply online for the Associate Data Scientist position in BENTONVILLE, AR at Walmart and Sam's Club!	2	0	0	1960000
result	144	data scientist	organic	https://careers-grubhub.icims.com/jobs/4227/lead-data-scientist/job	Careers at Grubhub -Lead Data Scientist	*Seeking Engineers with an interest in Data Science*. Welcome! Got a taste for something new? We're Grubhub, the nation's leading online and mobile food ordering company. Since 2004 we've been connecting hungry diners to the local restaurants they love. We're moving eating forward with no signs of slowing down.	2	0	0	1960000
result	145	data scientist	organic	https://www.23andme.com/careers/4015043002/	Data Scientist – 23andMe Careers	Data Scientist. Mountain View, California, United States. 23andMe is seeking an experienced data scientist to join our Analytics team. We're looking for someone with excellent analytical skills and a great track record applying them to improve the consumer experience. Who we are. Since 2006, 23andMe's mission has been ...	2	0	0	1960000
result	146	data scientist	organic	https://futurice.com/open-positions/lead-data-scientist	Lead Data Scientist — Futurice	Lead Data Scientist. Futurice builds digital services for people to love. We have witnessed how data driven functionalities like personalization are reshaping digital services. Such functionality is becoming an integral part of the everyday services people use and love. Futurice wants to drive this transformation. We seek to ...	2	0	0	1960000
result	147	data scientist	organic	http://jobs.intel.com/ShowJob/Id/1330167/Data-Scientist-Entry-Level/	Data Scientist Entry Level Careers at Intel in Hillsboro, OR	Intel has a great career opportunity for a Data Scientist Entry Level in Hillsboro, OR.	2	0	0	1960000
result	148	data scientist	organic	https://careers.amgen.com/job/7936734/sr-data-scientist-thousand-oaks-ca/	Sr. Data Scientist job at Amgen - Amgen Careers	Jan 24, 2018 - Amgen is seeking a Senior Data Scientist to be based in our Thousand Oaks, CA global headquarters, who will report into the Executive Director of Technology Strategy and Innovation. The Next Generation Insights & Intelligence Amgen Full Potential (NGII AFP) initiative's remit is to drive systematic ...	2	0	0	1960000
result	149	data scientist	organic	https://www.datascienceretreat.com/	Data Science Retreat	Join our 3- month data science training program in Berlin.	2	0	0	1960000
result	150	data scientist	organic	https://totvslabs.recruiterbox.com/jobs/fk06t8s/	Data Scientist - TOTVS Labs at TOTVS Labs	Who we are. At TOTVS Labs we are democratizing access to Artificial Intelligence to hundreds of thousands of companies worldwide in several industries, such as Manufacturing, Financial Services, Retail, Health, Education, Agro-industry, and Logistics. We are looking for a smart, self-motivated, and enthusiastic individual ...	2	0	0	1960000
result	151	data scientist	organic	https://dssg.uchicago.edu/	Data Science for Social Good Summer Fellowship Chicago	We're training data scientists to tackle problems that matter. train aspiring data scientists to work on data mining, machine learning, big data, and data science with social impact.	2	0	0	1960000
result	152	data scientist	organic	http://datascience.columbia.edu/	Data Science Institute	DSI Scholars Program - Research experience in data science. Data Science Institute (DSI) Scholars Program calls for the Inaugural Class of Summer 2018. This program engages Columbia's undergraduate and masters students in data science research with Columbia faculty, provides student researchers with unique ...	2	0	0	1960000
result	153	data scientist	organic	https://odsc.com/london	ODSC Europe 2017 | Open Data Science Conference	Hosted in London, ODSC 2018 is one of the largest applied data science conferences in Europe. Our speakers include some of the core contributors to many open source tools, libraries, and languages. Attend ODSC Europe 2018 and learn the latest AI & data science topics, tools, and languages from some of the best and ...	2	0	0	1960000
result	154	data scientist	organic	https://blog.algorithmia.com/becoming-a-10x-data-scientist/	Becoming a 10x Data Scientist - Algorithmia Blog	Aug 21, 2017 - Recently I gave a talk at PyData Seattle about how to ramp up your data science skills by borrowing tips and tricks from the developer community. These suggestions will help you become a more proficient data scientist who is loved by your team members and stakeholders. This post is broken up into five ...	2	0	0	1960000
result	155	data scientist	organic	https://www.jobs.libertymutualgroup.com/job/boston/data-scientist-or-senior-data-scientist-solaria-labs/685/6197774	Data Scientist or Senior Data Scientist - Solaria Labs at Liberty Mutual ...	The economy is transforming: self-driving cars, the Internet of Things, the Sharing and Gig Economies, and an ever-changing set of lean start-ups are major contributors to the disruption of classic business models. To adapt, Liberty Mutual has established Solaria Labs, an innovation center dedicated to testing new ideas, ...	2	0	0	1960000
result	156	data scientist	organic	http://www.jewell.edu/data-science	Data Science Major | William Jewell College	Data Science. Big Data. Business Analytics. Whatever you call it, the world needs people to collect, interpret and make decisions based on data and quantitative information. The data science major at Jewell focuses on the analytic skills and the critical thinking and decision making that are needed to solve today's problems.	2	0	0	1960000
result	157	data scientist	organic	https://jobs.boeing.com/category/data-science-and-analytics-jobs/185/18389/1	Data Science & Analytics Job Opportunities at Boeing - Boeing Jobs	11 Jobs Available. Filtered by. Software Engineer - Level 5. Colorado Springs, Colorado, United States 03/07/2018 · Intern - Data Science. Bangalore, Karnataka, India 02/27/2018 · Product Manager. Bellevue, Washington, United States 03/06/2018 · Data Application Portfolio Architect. Bangalore, Karnataka, India 03/03/ ...	2	0	0	1960000
result	158	data scientist	organic	http://careers-llnl.ttcportals.com/jobs/2304044-data-scientist	Data Scientist in Livermore, CA - Careers at Lawrence Livermore ...	Nov 2, 2017 - We have multiple openings for Data Scientists to provide solutions for various projects. You will work in a dynamic, multidisciplinary team of independent/entrepreneurial computer scientists and engineers who research, develop, and integrate state-of-the-art algorithms, software, hardware, and computer ...	2	0	0	1960000
result	159	data scientist	organic	https://www.extension.harvard.edu/academics/professional-graduate-certificates/data-science-certificate	Data Science Certificate | Harvard Extension - Harvard Extension School	Learn to interpret big data sets with the data science certificate from Harvard Extension. Your analysis education can start today.	2	0	0	1960000
result	160	data scientist	organic	https://www.toptal.com/data-science/job-description	Data Scientist Job Description Template | Toptal	A customizable job description template for hiring world-class Data Scientists. Use this as the starting point for your next hire.	2	0	0	1960000
result	161	data scientist	organic	https://www.verisk.com/careers/data-science-excellence-program/	Data Science Excellence Program | Verisk Analytics	Verisk Analytics is searching for individuals just like you to play a vital role in modeling, visualizing, and interpreting the critical data at the heart of our business platforms. We've designed our Data Science Excellence Program as a path to get you there—and transform you into a leading expert on risk data and decision ...	2	0	0	1960000
result	162	data scientist	organic	https://careers.unitedhealthgroup.com/data/jobs/pharmaceutical-research/733249-data-scientist-dublin-ireland	733249 Data Scientist Dublin Ireland - UnitedHealth Group career	Senior Data Scientist - Dublin, Ireland - UnitedHealth Group is a results-driven environment that relies on setting goals, measuring results and reaching higher. If you're self- motivated and passionate about impacting people's lives and making the health care system work better. We want to hear from you! Apply online today.	2	0	0	1960000
result	163	data scientist	organic	https://careers.boozallen.com/en-US/page/data-science	Data Science & Analytics Careers - Booz Allen Hamilton	In the future, we believe everyone will be a data scientist and we're already thousands strong. We invest heavily in our analytics experts through funding, training, and mentorship. You'll work on a steady stream of interesting projects, support diverse clients, and participate in programs like hackathons and our new Data ...	2	0	0	1960000
result	164	data scientist	organic	https://www.hbs.edu/faculty/Pages/item.aspx?num=43110	Data Scientist: The Sexiest Job of the 21st Century - Article - Harvard ...	Key to the effective use of big data are the analytical professionals known as "data scientists," who can both manipulate large and unstructured data sources and create insights from them. Data scientists are difficult to hire and retain, but their skills will be necessary to any organization wishing to profit from big data.	2	0	0	1960000
result	165	data scientist	organic	https://masterschool.eitdigital.eu/programmes/dsc/	Data Science (DSC) // EIT Digital Master School	Data science is a highly innovative area. The profession was described as "Sexiest Job of the 21st Century," by Harvard Business Review in October 2012. The data scientist simultaneously masters scalable data management, data analysis and domain area expertise to extract key knowledge and solve real-world problems ...	2	0	0	1960000
result	166	data scientist	organic	https://www.cimmyt.org/jobs/post-doctoral-fellow-data-scientist/	Post-Doctoral Fellow – Data Scientist » CIMMYT. International Maize ...	Please refer to our website for more information: www.cimmyt.org. CIMMYT seeks an innovative, self-motivated, and results-oriented candidate for the position of Data Scientist (Post-Doctoral Fellow) to work on improving maize (and wheat) agri-food systems in sub-Saharan Africa and other parts of the developing world.	2	0	0	1960000
result	167	data scientist	organic	https://case.edu/datascience/	Data Science - Data Science - Case Western Reserve University	Research Spotlight. This week's Spotlight focuses on Alexis Abramson, professor of mechanical and aerospace engineering. Learn more about her work > · Visualization of a stream of data with arrow ...	2	0	0	1960000
result	168	data scientist	organic	https://www.bcg.com/beyond-consulting/bcg-gamma/careers.aspx	Careers in Data Science & Analytics Consulting - BCG Gamma	We are seeking strong candidates with advanced analytics backgrounds to fill positions in data science consulting. We recruit directly from universities for candidates with advanced degrees in data science. We also recruit professionals with experience managing analytics teams at leading corporations or at analytics ...	2	0	0	1960000
result	169	data scientist	organic	https://uncw.edu/datascience/	M.S. in Data Science: UNCW Analytics - UNC Wilmington	Data Science Program News. CALL FOR PRACTICUM SPONSORS! For more information click here. SAS super freqs. Team Selected for SAS Global Forum. Congratulations to UNCW DSC Team -SAS Super Freqs- on being selected as one of the eight finalists for the Student Symposium at the 2018 SAS Global Forum.	2	0	0	1960000
result	170	data scientist	organic	https://www.northeastern.edu/graduate/blog/data-scientist-vs-data-analyst/	Data Scientist vs. Data Analyst: 3 Things to Consider	Aug 17, 2017 - What's the difference between data scientists and data analysts? Here's how to determine which career path is right for you.	2	0	0	1960000
result	171	data scientist	organic	https://www.tue.nl/en/studeren/tue-bachelor-college/bachelor-programs/data-science/	Joint Bachelor's program Data Science - Tue	Data Science is a new engineering discipline and the main driver for innovation in the years to come. Just like computer science emerged as a new discipline from mathematics when computers became available, we now see data science as a new discipline driven by the torrents of data available today. The data scientist ...	2	0	0	1960000
result	172	data scientist	organic	https://www.loyola.edu/academics/data-science	Master's in Data Science - Loyola University Maryland	Data Science is a new discipline that sits at the nexus of computer science, statistics, and business. A data scientist identifies opportunities for organizations, whether they be Fortune 500 companies, small businesses, start-ups with data driven products, government offices, or non-profits by unearthing solutions to business ...	2	0	0	1960000
result	173	data scientist	organic	https://www.ge.com/digital/blog/so-what-data-scientist-anyway	So, What is a Data Scientist Anyway? | GE Digital	It should come as no surprise that nearly half of the 25 "Best Jobs in America" according to Glassdoor are tech-related. What may be surprising, however, is that in 2016, “data scientist” came in at the top of the list. Learn more.	2	0	0	1960000
result	174	data scientist	organic	https://www.discoverdatascience.org/	Data Science Degree Information | DiscoverDataScience.org	Find the best data science degree programs and bootcamps both online and on campus. Read expert advice and leverage in-depth resources to choose a great school.	2	0	0	1960000
result	175	data scientist	organic	https://careers.pge.com/job/San-Francisco-Data-Scientist%2C-Senior-CA-94105/462204200/	Data Scientist, Senior - Jobs at Pacific Gas And Electric Company	Mar 2, 2018 - The Data Scientist will be responsible for creating models which would include data preparations for modeling consumption, providing the data analysis and visualization as a means of gaining a deeper understanding of inherent risks within the organization. The Data Scientist will drive the organization ...	2	0	0	1960000
result	176	data scientist	organic	https://blog.wikimedia.org/2017/02/02/hiring-data-scientist/	Hiring a data scientist – Wikimedia Blog	Feb 2, 2017 - We recently needed to backfill a data analyst position at the Wikimedia Foundation. If you've hired for this type of position in the past, you know that this is no easy task. Based on our successful hiring process, we'd like to share what we learned, and how we drew on existing resources to synthesize a better ...	2	0	0	1960000
result	177	data scientist	organic	https://www.theguardian.com/careers/2015/jun/30/whats-a-data-scientist-and-how-do-i-become-one	What's a data scientist and how do I become one? | Guardian Careers ...	Jun 30, 2015 - There is currently a shortage of data scientists – with companies looking for programmers and analytical thinkers to plug the gap.	2	0	0	1960000
result	178	data scientist	organic	https://opensource.com/article/17/9/data-scientist	How to become a data scientist | Opensource.com	Sep 13, 2017 - Once upon a time, I wanted to be an evolutionary biologist. To make a long story short, I had a change of heart and dropped out of my PhD program to pursue a career in computer science. I'm now a senior software engineer at Red Hat, where I work on a variety of machine learning and data science ...	2	0	0	1960000
result	179	data scientist	organic	https://www.nytimes.com/2014/08/18/technology/for-big-data-scientists-hurdle-to-insights-is-janitor-work.html	For Big-Data Scientists, 'Janitor Work' Is Key Hurdle to Insights - The ...	Aug 17, 2014 - Yet far too much handcrafted work — what data scientists call “data wrangling,” “data munging” and “data janitor work” — is still required. Data scientists, according to interviews and expert estimates, spend from 50 percent to 80 percent of their time mired in this more mundane labor of collecting and ...	2	0	0	1960000
result	180	data scientist	organic	https://catalyst.nejm.org/case-data-scientists-inside-health-care/	Using It or Losing It? The Case for Data Scientists Inside Health Care	May 4, 2017 - Health care needs to “own” its valuable data by investing in data scientists and appropriate internal analytics functions — or risk ceding to outsiders.	2	0	0	1960000
result	181	data scientist	organic	https://blog.modeanalytics.com/how-to-job-interview-data-scientist/	How to Job Interview a Data Scientist - Mode Blog - Mode Analytics	Oct 24, 2017 - Hiring a data scientist can be a tricky process. The actual definition of “Data Scientist” is vague, the day-to-day job of someone with “Data Scientist” in their job title varies dramatically between organizations, and people come to the field from a wide variety of backgrounds. Examining the past of a data ...	2	0	0	1960000
result	182	data scientist	organic	https://www.infoworld.com/article/3190008/big-data/3-reasons-why-data-scientist-remains-the-top-job-in-america.html	3 reasons why data scientist remains the top job in America | InfoWorld	Apr 14, 2017 - For the second straight year, 'data scientist' is the top job in America. Why is the position in such high demand and will it stay there in the years to come?	2	0	0	1960000
